id,timestamp,user_id,product_id,category,subcategory,value,quantity,price,discount,region,country,is_weekend,rating,description
15,2020-01-01 14:00:00,88,133,D,sub_8,19.94593399327565,4,75.71499771888864,0.4662661388421631,North,USA,False,1.9069331535072938,quality service quality
16,2020-01-01 15:00:00,138,168,C,sub_11,54.63967760580009,2,91.53833665446042,0.2695760595794903,East,France,False,2.8732978461056167,service good good service good product quality poor product
17,2020-01-01 16:00:00,108,402,C,sub_17,257.95135404091496,4,70.27915206698478,0.09018970868705446,South,Germany,False,3.9785400836629394,service good excellent
18,2020-01-01 17:00:00,500,245,C,sub_9,7.834468664126513,2,48.48301389670976,0.10535564360789337,Central,Germany,False,3.9649567569232653,average good good service service excellent service good
19,2020-01-01 18:00:00,535,277,A,sub_2,79.9807419886806,7,65.47414310331838,0.13041075098064606,South,UK,False,4.673566355427033,good excellent quality average product good
20,2020-01-01 19:00:00,144,463,B,sub_10,84.8969458811224,7,91.46488842199079,0.26511713573761087,Central,France,False,4.464750413782246,product excellent good good service quality poor product good product
21,2020-01-01 20:00:00,869,259,C,sub_14,143.99766571216426,5,259.46141058380204,0.41663467132690085,East,Mexico,False,3.0670036598815815,service average service average service average service product average
22,2020-01-01 21:00:00,656,46,C,sub_2,175.52204433486781,3,76.59562750803096,0.24206336668295947,Central,Germany,True,1.9298344945960653,good product service
23,2020-01-01 22:00:00,56,346,D,sub_5,55.18972931339092,9,88.62475594429411,0.2793821565636982,Central,UK,False,4.837671274794687,excellent quality good
24,2020-01-01 23:00:00,620,335,B,sub_17,136.13404780702143,6,134.04523844571412,0.10379507207295298,Central,USA,False,5.0,quality average average quality quality average good quality poor poor
25,2020-01-02 00:00:00,863,383,D,sub_8,241.28388627580844,7,63.12339348085616,0.17855781599866286,West,Canada,False,3.8430954948699987,excellent poor service
26,2020-01-02 01:00:00,6,237,D,sub_18,217.38946405745256,6,83.82338895597157,0.8307644034916037,East,Mexico,True,3.8632861323473264,service service good excellent good average quality excellent
27,2020-01-02 02:00:00,542,53,C,sub_8,69.67919519084394,5,152.50144627640188,0.34525334118531703,West,USA,False,1.5952007193119087,product excellent quality average good service quality excellent poor service
28,2020-01-02 03:00:00,447,148,E,sub_12,93.40208595409479,7,247.34409419524775,0.46828206088082663,North,France,False,4.459814238520145,excellent excellent poor excellent product excellent quality
29,2020-01-02 04:00:00,997,187,B,sub_14,111.72107587115892,4,198.36353490728956,0.3449356073166973,East,Mexico,False,4.6177554274704855,product excellent poor excellent poor good product quality
30,2020-01-02 05:00:00,385,21,D,sub_3,170.98595329626033,3,82.46421719966139,0.23487821955983518,West,Canada,False,5.0,good service quality quality
31,2020-01-02 06:00:00,307,90,E,sub_14,70.87342092612083,8,43.585046461981136,0.7320501104024387,North,Mexico,False,3.8292886654880505,service excellent product excellent quality quality excellent
32,2020-01-02 07:00:00,874,233,E,sub_4,11.867095144504074,9,104.92061952778913,0.20157252956227004,South,USA,False,2.263226082568976,good service good quality poor poor excellent
33,2020-01-02 08:00:00,857,215,D,sub_1,48.662376103206775,1,46.61938720825187,0.6103376079562328,North,USA,False,1.707238630307003,service quality excellent product average product average average average
34,2020-01-02 09:00:00,639,369,C,sub_9,127.36876485912492,2,89.48115849414312,0.1706852867859465,North,UK,False,3.2126998760159444,quality poor excellent poor
35,2020-01-02 10:00:00,302,51,A,sub_14,97.76315582485596,2,51.78527408464916,0.17273458333970204,East,Mexico,False,2.1201404962850185,service poor good excellent product good good service
36,2020-01-02 11:00:00,633,153,D,sub_10,140.0360026353668,2,51.991408842081036,0.1256474340218473,East,Canada,True,2.397688598912646,excellent good good good good service quality
37,2020-01-02 12:00:00,405,324,C,sub_18,69.30546614846313,2,119.50867411529211,0.36569573471503347,East,USA,False,1.9312417811460418,product product service good product product quality average
38,2020-01-02 13:00:00,611,116,B,sub_10,19.16506649706758,2,128.09897413222288,0.4873837698760631,South,Germany,False,3.1491445829376303,poor service quality quality good average
39,2020-01-02 14:00:00,678,394,C,sub_7,12.240216837602135,3,31.097077096739046,0.21641496326938825,North,Germany,True,3.310296822576782,service poor excellent excellent poor poor
40,2020-01-02 15:00:00,837,214,E,sub_8,65.6356222667874,7,213.15872372971288,0.11991022828946303,Central,USA,False,5.0,excellent quality quality quality poor
41,2020-01-02 16:00:00,831,451,B,sub_14,23.0325323886022,4,47.97165046632211,0.5718974650114104,South,USA,False,3.878336108859343,quality poor poor service quality average excellent product excellent good
42,2020-01-02 17:00:00,753,339,B,sub_4,403.23216556151226,2,52.85075537460337,0.3296406774561725,West,Germany,False,4.97385930695763,average good service service poor good
43,2020-01-02 18:00:00,562,351,A,sub_11,22.15859798827972,2,193.9295503747454,0.05156193600950749,North,France,False,3.4528624447644063,product poor poor good good good
44,2020-01-02 19:00:00,780,137,A,sub_10,83.65195103334739,2,22.15049844429389,0.14453649575488361,Central,Canada,False,2.8764803747675454,good good average poor good good service product
45,2020-01-02 20:00:00,837,285,D,sub_17,0.1769498830833203,4,101.16837702993442,0.052032479896650496,Central,Germany,True,3.3895161978988657,service average product product excellent excellent
46,2020-01-02 21:00:00,510,421,C,sub_5,29.255403078942095,7,123.40915140295216,0.010958188230687867,East,Mexico,False,3.159887859856576,poor service excellent poor
47,2020-01-02 22:00:00,73,366,D,sub_10,29.994156348608403,0,135.03770530119834,0.3695323834339646,North,UK,False,5.0,quality good service excellent poor excellent product poor service product
48,2020-01-02 23:00:00,812,71,A,sub_10,133.93628207067715,4,49.33020379086139,0.30321656672207853,Central,France,False,4.038167244761023,excellent service good poor product excellent quality good
49,2020-01-03 00:00:00,564,245,E,sub_7,68.44374972976901,2,94.21159833321258,0.05273461362800909,North,France,False,5.0,good excellent average
50,2020-01-03 01:00:00,265,38,A,sub_17,1.2165552166035314,5,51.44189871009065,0.17641516235689755,South,UK,False,5.0,good good service service service average
51,2020-01-03 02:00:00,227,216,C,sub_20,47.66994987988091,5,63.67525599554709,0.07998510494559005,West,USA,True,2.866292201198894,poor quality poor
52,2020-01-03 03:00:00,193,127,E,sub_12,103.50210515777025,5,64.53962670297443,0.4026569273107419,South,Germany,True,5.0,product product quality quality poor average excellent product excellent good
53,2020-01-03 04:00:00,374,72,D,sub_5,101.25454835405942,9,156.69697230083244,0.29724064980578935,South,USA,False,1.0,poor quality product quality poor quality
54,2020-01-03 05:00:00,751,226,D,sub_5,5.539507859598286,6,130.07616933742622,0.46802542692780397,Central,Germany,False,1.0,good average excellent service service service service
55,2020-01-03 06:00:00,10,315,A,sub_4,264.3849848639843,4,127.06491066104854,0.08330704986647795,South,Mexico,False,3.1166807563981624,good product quality good good
56,2020-01-03 07:00:00,302,441,A,sub_7,28.367819035930896,6,315.2257430523752,0.2624105515698266,South,France,False,1.7533801066940935,service quality excellent average service quality
57,2020-01-03 08:00:00,359,474,D,sub_2,222.1245817964269,5,58.710412010493854,0.11891755606295959,South,France,True,3.5102879798526665,poor excellent average excellent average service good excellent service product
58,2020-01-03 09:00:00,740,444,D,sub_1,24.00537841768059,4,41.60905467487156,0.10998479292911667,West,Canada,False,1.2886999771810634,poor quality service excellent excellent poor good average average
59,2020-01-03 10:00:00,954,284,B,sub_10,83.89831865808155,6,104.25740213044446,0.21787864411135907,West,Mexico,False,2.3590657235766237,product good good average good quality average
60,2020-01-03 11:00:00,805,412,C,sub_1,52.10111678269481,4,54.323499400314766,0.33945564827505514,North,UK,False,3.251484674242412,product excellent poor average quality good poor
61,2020-01-03 12:00:00,52,302,B,sub_13,87.07183180350863,6,113.09695388683365,0.06468633948238456,South,Germany,False,3.8386240950751085,quality average product excellent product quality average
62,2020-01-03 13:00:00,752,246,B,sub_17,68.88819180715072,8,28.0851941196341,0.3532693354136269,North,Mexico,False,5.0,good poor good product poor poor product excellent
63,2020-01-03 14:00:00,99,71,D,sub_9,0.204940945936919,8,69.61347597243049,0.08793063380857113,South,Germany,False,2.7354000030868115,excellent good poor product average average service quality excellent
64,2020-01-03 15:00:00,593,195,C,sub_4,43.283482720537506,5,63.163724966405624,0.14244821971695645,Central,Germany,False,4.2676111847096765,quality excellent excellent poor quality service good quality
65,2020-01-03 16:00:00,13,470,D,sub_9,1.1280543086293613,3,106.95049130690487,0.17895111234783553,North,Canada,False,3.1808652171293517,excellent good service service good excellent service quality excellent average
66,2020-01-03 17:00:00,390,439,B,sub_7,115.00104348411799,4,198.0250163840247,0.19842931443998305,East,Germany,False,4.5406949304704485,quality good quality
67,2020-01-03 18:00:00,954,38,B,sub_2,192.07012174095584,1,61.092689325564066,0.4162380092481492,Central,France,False,2.4877059214038413,good poor product
68,2020-01-03 19:00:00,357,117,D,sub_18,48.56688290221604,3,196.56373407279142,0.1925762763139561,West,France,False,4.03585897942355,product product poor product excellent quality good good service quality
69,2020-01-03 20:00:00,640,238,A,sub_15,74.40237987545709,5,23.352896465755958,0.3374321532732439,South,USA,False,2.2477349736536443,excellent good excellent product good excellent
70,2020-01-03 21:00:00,816,364,A,sub_10,6.81047094260179,1,85.64618691431977,0.10425951224030933,East,UK,False,3.545262916010964,excellent service poor product poor average average
71,2020-01-03 22:00:00,928,402,D,sub_17,48.645405264462006,4,247.26622445856665,0.2636186971976678,West,Germany,False,2.5574117851237834,product service good average quality excellent
72,2020-01-03 23:00:00,11,204,E,sub_7,14.949865811560459,4,122.30690963559898,0.43647749480211256,South,UK,False,3.9892777911212365,product good service quality average
73,2020-01-04 00:00:00,81,351,E,sub_11,6.68899117023747,5,59.837872731398164,0.11513364229782956,South,USA,False,4.017320478623837,average poor product excellent product poor quality product
74,2020-01-04 01:00:00,261,319,A,sub_7,18.878215861184977,9,144.98090206032623,0.3097734771038907,South,Canada,False,3.3677986332429812,excellent quality quality product service good quality excellent service
75,2020-01-04 02:00:00,6,359,C,sub_11,204.67338659604474,6,30.739647148930484,0.1217174871732994,West,Germany,True,4.485045396183221,good poor product poor excellent quality product average product
76,2020-01-04 03:00:00,458,5,B,sub_15,402.88042303179384,8,135.52572260487784,0.12099046925328459,North,Canada,False,4.734525062219713,service poor poor good product
77,2020-01-04 04:00:00,373,428,C,sub_19,211.37359934514902,6,204.66739064821883,0.48440763915719764,East,UK,False,2.514321303962117,good product service service quality excellent average quality good
78,2020-01-04 05:00:00,481,489,A,sub_19,349.5633509190428,9,24.451327108882083,0.3385666705287709,North,Germany,True,3.787270388432643,good excellent service good poor service service poor good
79,2020-01-04 06:00:00,222,157,D,sub_10,131.23259470785237,4,85.43095695700303,0.2893929465742031,North,Mexico,True,5.0,excellent poor poor average quality
80,2020-01-04 07:00:00,917,107,E,sub_16,17.400285313501094,8,97.77255948104037,0.3689492307007597,North,USA,False,2.3359656271771163,good average poor service product poor poor service quality service
81,2020-01-04 08:00:00,810,228,A,sub_20,82.8212212786848,5,224.48452519401508,0.6507553789603686,North,Mexico,False,3.4936495549829414,product good service average average quality product excellent poor
82,2020-01-04 09:00:00,81,142,C,sub_8,131.5262230302274,2,95.74886551088784,0.024908209759171324,West,Canada,False,4.094636925191278,good excellent poor poor product quality poor good
83,2020-01-04 10:00:00,923,314,C,sub_1,72.04419037104724,5,145.61689089752957,0.15431664238767928,Central,USA,False,1.6183133033836719,excellent poor excellent poor poor service service
84,2020-01-04 11:00:00,515,172,A,sub_2,80.89334877361289,11,82.62921522394866,0.25845968915255485,North,Canada,False,5.0,product quality quality quality good good
85,2020-01-04 12:00:00,60,146,B,sub_10,88.23485773078538,8,86.20702785132484,0.6283989243152159,East,USA,False,2.508320230113211,product average poor product product
86,2020-01-04 13:00:00,221,7,C,sub_10,62.89457900809984,8,83.59892806382939,0.2777929043416348,South,Mexico,False,2.868898808287744,good average service product service excellent product product good quality
87,2020-01-04 14:00:00,962,343,B,sub_10,34.3319478574028,6,79.87856338017619,0.0847302673372617,Central,France,False,3.2976181410021295,poor poor product service good good good
88,2020-01-04 15:00:00,349,353,B,sub_9,101.34217000206908,3,27.38841406614807,0.20762425623130829,South,Mexico,False,2.3219819978592278,quality service product
89,2020-01-04 16:00:00,561,446,D,sub_18,5.499317883609938,1,24.543657790120406,0.20807595027977172,East,Germany,False,4.072483241030197,product average poor
90,2020-01-04 17:00:00,228,301,A,sub_2,18.744736738178975,6,242.41787780545195,0.19687658408627232,Central,Canada,True,5.0,product poor average
91,2020-01-04 18:00:00,290,16,A,sub_5,259.3760432965873,6,2.4610391845103115,0.2799349545336852,Central,Germany,False,4.2448127621102,quality product poor quality excellent good service
92,2020-01-04 19:00:00,293,320,B,sub_11,67.1026169242701,7,98.28080082911055,0.19556919406361895,East,France,False,4.048867007798283,excellent good product poor average good poor poor service
93,2020-01-04 20:00:00,810,37,D,sub_6,172.41969638538998,4,200.86647994223082,0.2891191260241653,North,Mexico,True,4.460517333348998,average quality service
94,2020-01-04 21:00:00,193,499,C,sub_8,129.66024494939498,8,93.66727144838028,0.19536174295974834,West,USA,True,2.8836436628833915,good average excellent service average poor good poor average
95,2020-01-04 22:00:00,956,153,C,sub_8,38.670575127674766,9,232.150292262038,0.28620119454072557,East,USA,False,2.736330929179103,average good good product poor service product product good
96,2020-01-04 23:00:00,474,265,A,sub_10,162.7851726186755,5,32.638636794599435,0.15239645543981856,West,France,False,5.0,service service good average excellent service service quality average good
97,2020-01-05 00:00:00,257,183,B,sub_11,9.57649672631049,5,188.21966155125347,0.07716340555811024,South,France,False,4.409484456691376,quality quality quality quality poor good service average excellent
98,2020-01-05 01:00:00,955,156,D,sub_19,207.92675915823443,8,76.63120435015246,0.16465476445634208,North,USA,False,1.764441490823052,product service service service product excellent quality
99,2020-01-05 02:00:00,506,137,D,sub_14,114.1185820392031,2,120.85912798883538,0.23582151277395996,South,Canada,False,5.0,quality service average poor average service product product excellent good
100,2020-01-05 03:00:00,388,396,C,sub_11,261.8286971563252,5,23.772478210174196,0.2949166683042687,North,Germany,False,5.0,quality good excellent product
101,2020-01-05 04:00:00,615,402,C,sub_3,225.86677364430727,5,42.82267381278746,0.035998887693488586,Central,UK,False,4.332029964521639,average poor average service poor good product service
102,2020-01-05 05:00:00,398,475,E,sub_1,47.84585282937019,3,143.64943858526902,0.5800214567905693,North,France,False,5.0,quality average quality
103,2020-01-05 06:00:00,366,90,E,sub_3,194.374015827484,5,35.296435187504414,0.08113781560831829,East,Mexico,True,5.0,average quality good poor excellent average
104,2020-01-05 07:00:00,658,440,B,sub_9,82.78588626391581,4,163.60562251604503,0.30804895801558085,Central,USA,False,3.431345510251551,good poor quality quality average excellent
105,2020-01-05 08:00:00,290,218,E,sub_1,17.09239367790803,7,220.8434065925768,0.28722575765822983,North,France,True,4.691314096857726,average quality quality average product average good service product service
106,2020-01-05 09:00:00,769,330,D,sub_12,176.93183457749944,4,35.38422025642015,0.13421170057966667,West,UK,False,5.0,quality excellent average excellent poor quality product service excellent poor
107,2020-01-05 10:00:00,309,186,E,sub_12,238.50948933759088,5,16.523962282157832,0.13542843810243485,East,France,False,2.7547407249793365,poor service quality average service quality product average
108,2020-01-05 11:00:00,278,381,A,sub_6,8.833648108960352,2,53.210192224878206,0.6743339934676547,West,USA,False,3.2813412495800436,quality service excellent product service average quality service
109,2020-01-05 12:00:00,464,209,A,sub_8,266.7189162533585,3,40.872936196697864,0.13851309728781713,Central,UK,False,2.1454176483175074,poor excellent product average excellent excellent good
110,2020-01-05 13:00:00,189,51,C,sub_3,91.94580164756559,5,86.65335652672076,0.1727723041258479,North,France,False,3.219908329389406,excellent poor quality
111,2020-01-05 14:00:00,918,288,C,sub_11,2.623865789000473,7,210.78306756213885,0.23036665998171985,Central,France,True,5.0,quality good poor excellent service quality poor good good excellent
112,2020-01-05 15:00:00,178,88,B,sub_11,78.04377920309142,6,209.09418489711206,0.20711021171295835,Central,France,False,2.3332089302784342,quality average service average service service product excellent poor
113,2020-01-05 16:00:00,528,491,A,sub_5,159.33137791922024,6,96.1076160471783,0.2883924233498254,West,UK,True,4.68750108392962,quality good good quality product quality good quality average good
114,2020-01-05 17:00:00,924,432,B,sub_7,76.18146345763773,4,22.013562835105567,0.36340971347298334,South,Mexico,False,5.0,excellent average average product poor poor excellent service poor poor
115,2020-01-05 18:00:00,988,136,B,sub_19,122.84234805412977,8,68.22035764225195,0.06985737099611906,Central,France,True,1.1645650009800206,average excellent poor quality
116,2020-01-05 19:00:00,375,158,E,sub_7,211.67923334450438,3,116.1585381339689,0.34540981044320984,West,UK,False,2.684666169445662,excellent good service poor excellent average average average
117,2020-01-05 20:00:00,598,282,C,sub_10,203.83879719684566,6,56.04986078942935,0.0528548164765799,West,Canada,False,5.0,service product good service excellent
118,2020-01-05 21:00:00,760,408,B,sub_8,19.70737386402766,4,52.68624540893242,0.3382899472839535,Central,USA,True,4.108191566020909,poor product quality quality poor
119,2020-01-05 22:00:00,454,155,B,sub_14,55.70965079051848,5,135.80469214603409,0.5389195422505345,East,France,False,2.3703202024375187,service excellent average quality excellent poor excellent
120,2020-01-05 23:00:00,217,463,C,sub_1,11.784373661375968,3,173.56961513945484,0.27732605289973794,West,Mexico,False,2.967456158577331,product product product poor good excellent good
121,2020-01-06 00:00:00,42,220,C,sub_13,90.41097647089732,7,39.736684091907435,0.23485147325675318,West,Canada,False,3.9043710467511907,product poor good good service quality average excellent
122,2020-01-06 01:00:00,194,459,A,sub_6,309.5038953943276,7,13.890278926546662,0.3175645632010545,North,UK,False,4.696856945046596,quality product product
123,2020-01-06 02:00:00,327,167,C,sub_6,20.070588526660437,10,38.776999218696304,0.20282477415098407,North,Mexico,False,5.0,average product quality quality poor good
124,2020-01-06 03:00:00,373,322,E,sub_5,51.68946091672256,9,93.4560915704482,0.41139027341492307,East,Canada,False,3.317562568880557,good product good good poor average quality product
125,2020-01-06 04:00:00,465,179,A,sub_3,307.9696660768556,4,125.28657373590859,0.434973708895086,West,Mexico,False,4.382463817887574,quality poor product average product good
126,2020-01-06 05:00:00,163,329,B,sub_12,138.67673786337127,4,147.51342954292716,0.10050879144450804,Central,France,False,3.264457755059907,service excellent product average
127,2020-01-06 06:00:00,276,50,E,sub_15,7.382898853387405,10,130.60784216366304,0.32334677959376423,East,Germany,False,3.823652391555494,excellent quality product service poor quality poor product poor
128,2020-01-06 07:00:00,364,301,E,sub_3,55.934306663025815,6,82.97093844195305,0.2879267442706082,West,Mexico,True,4.544569095300366,poor product product product excellent
129,2020-01-06 08:00:00,642,87,A,sub_16,441.3370482216025,4,146.8828468504478,0.15478400936309694,South,France,False,2.5594506773991403,excellent good service poor average good excellent
130,2020-01-06 09:00:00,775,33,B,sub_18,60.37500822178892,8,115.58552063582749,0.1462665586308081,North,Canada,False,4.337696136771997,average poor quality quality product quality
131,2020-01-06 10:00:00,480,275,A,sub_9,99.26357696091225,4,324.39512206244075,0.44559271118413346,Central,France,True,1.804126802761474,good poor service good quality service average
132,2020-01-06 11:00:00,689,141,D,sub_8,120.72337857594641,9,21.295974184283445,0.16327041373710632,West,USA,False,4.16162864686585,poor product average product excellent service poor
133,2020-01-06 12:00:00,979,206,D,sub_11,109.04399429853116,2,184.0252261125026,0.2124077284392803,West,UK,True,5.0,good product product quality
134,2020-01-06 13:00:00,460,224,A,sub_3,73.13028558725243,7,7.7307507326019795,0.5815903909479369,East,USA,False,3.6062002210639887,poor average product
135,2020-01-06 14:00:00,265,113,B,sub_5,14.248067539744444,2,212.89970044653978,0.2457996523510905,South,France,False,1.9063311339306068,excellent excellent poor service product poor poor good product quality
136,2020-01-06 15:00:00,539,278,B,sub_10,123.24232406417532,8,7.344598934555174,0.2545499551024811,West,Canada,False,2.129769519137109,service quality poor good average product poor
137,2020-01-06 16:00:00,974,404,C,sub_5,270.79682951272287,8,224.65441413805195,0.27602953285432,South,France,True,4.396965407433074,excellent excellent poor good service service excellent good average excellent
138,2020-01-06 17:00:00,386,353,E,sub_8,284.2095679082351,2,18.49940801504529,0.5851244219127534,West,Germany,True,1.0,service product quality service excellent
139,2020-01-06 18:00:00,85,5,A,sub_6,89.98993234558036,5,78.1675417802336,0.18794514445998559,North,Germany,False,2.8827762820491216,quality product product
140,2020-01-06 19:00:00,708,382,E,sub_16,67.76626651480522,6,171.38463636787014,0.09577686315734113,West,Germany,False,3.6872478020995794,service poor product poor product excellent good
141,2020-01-06 20:00:00,316,212,E,sub_12,40.640720222705525,4,75.83283566733215,0.2506934006609904,West,USA,False,5.0,poor average service good product excellent good service good
142,2020-01-06 21:00:00,243,256,D,sub_17,10.933394227198171,5,244.9165134281397,0.42107930862577825,Central,Mexico,False,5.0,average service quality product service quality product average
143,2020-01-06 22:00:00,469,334,D,sub_8,214.65888967496664,4,136.73041454084293,0.23699245758277437,Central,Mexico,False,3.55834998191293,good poor quality
144,2020-01-06 23:00:00,880,475,A,sub_4,14.740249083831017,1,19.33023193359034,0.2838988180850792,North,Mexico,False,2.3745021499635697,good poor excellent excellent poor product product
145,2020-01-07 00:00:00,342,474,A,sub_17,33.96011477944019,2,105.8111363482085,0.20804967268852412,South,Mexico,False,5.0,service product average good service product poor service
146,2020-01-07 01:00:00,177,416,B,sub_3,134.86074033855564,3,24.430744283915683,0.5489873049753139,Central,France,False,3.1559464511243474,good product average
147,2020-01-07 02:00:00,130,30,A,sub_18,121.99791709991734,6,88.94339036158863,0.5426639318141291,West,Germany,False,3.8318311788076858,poor excellent good excellent
148,2020-01-07 03:00:00,657,347,B,sub_16,114.26041582881852,4,231.99358538316636,0.23602839076562804,West,France,False,4.278816220658346,average service quality product product
149,2020-01-07 04:00:00,83,410,B,sub_2,135.3660661921922,6,109.9575406499963,0.2992538136947524,East,Mexico,False,5.0,good service quality product product average
150,2020-01-07 05:00:00,360,82,A,sub_13,78.08367815618338,10,83.8946052962543,0.2418640826198524,East,UK,False,3.7008776001152985,quality service poor quality service excellent average poor poor
151,2020-01-07 06:00:00,88,493,B,sub_1,16.83606369137495,6,8.467809870841483,0.036550244999920774,Central,Germany,True,4.398316583118355,good service excellent
152,2020-01-07 07:00:00,532,471,E,sub_3,641.1848202901007,7,15.3041964656527,0.3300214076778312,Central,USA,False,2.78392603414333,average average average average
153,2020-01-07 08:00:00,742,236,B,sub_1,222.69173615447602,7,96.78524403775504,0.014055248027074863,West,USA,False,2.4120463645588814,product quality poor quality excellent excellent
154,2020-01-07 09:00:00,972,495,E,sub_2,56.41424501873844,10,264.9463020877652,0.39998291438384515,West,Canada,False,3.2036015653668257,quality good poor product excellent service service
155,2020-01-07 10:00:00,985,344,E,sub_19,75.57166756455035,6,192.8628026670519,0.262349653864002,South,Canada,False,2.590719679474365,poor quality poor
156,2020-01-07 11:00:00,638,388,E,sub_3,50.013456097539546,6,138.19258998614242,0.28936945451689505,Central,UK,False,4.52537911939643,product service product
157,2020-01-07 12:00:00,471,361,C,sub_1,101.60507807227688,7,121.80251284488124,0.3561634694065923,North,USA,False,5.0,good good product service excellent
158,2020-01-07 13:00:00,498,323,C,sub_9,131.3564628814962,5,62.124521671609344,0.3204721411861697,North,USA,False,3.349793414096485,service good product poor service poor product excellent
159,2020-01-07 14:00:00,507,253,B,sub_8,26.339695591873852,10,180.80233498836972,0.4884360375966998,West,France,False,3.4390592833092444,excellent service average service poor product
160,2020-01-07 15:00:00,354,118,A,sub_5,56.70371922037288,5,39.826466546680145,0.30240017767217003,West,UK,True,5.0,excellent average product poor poor excellent good excellent
161,2020-01-07 16:00:00,416,427,B,sub_1,102.23036456924028,6,121.77977622975018,0.3866144987298518,West,UK,False,5.0,service excellent average product poor excellent good service service quality
162,2020-01-07 17:00:00,51,30,C,sub_15,442.4493363136091,2,134.8332714211005,0.282741730197911,Central,France,False,2.096675589683459,average product service service product service poor
163,2020-01-07 18:00:00,600,111,D,sub_17,39.2856140011278,7,211.40926672423817,0.6475909105576244,East,UK,False,1.9900686049177294,excellent good product product product service
164,2020-01-07 19:00:00,682,400,D,sub_15,136.6493486213614,5,155.81339114860555,0.45342451734290296,South,USA,False,4.3315708119010505,good quality product quality quality poor
165,2020-01-07 20:00:00,63,254,B,sub_8,42.56756168046229,6,46.77818089157314,0.3034469813184785,North,UK,False,3.5783101707634324,excellent excellent quality
166,2020-01-07 21:00:00,89,199,C,sub_3,9.688514775547494,3,53.68230886392612,0.5567757041111865,Central,Germany,True,4.9330995913900235,excellent quality product good poor average poor product quality excellent
167,2020-01-07 22:00:00,701,295,E,sub_9,147.0310171241487,5,218.4326144677347,0.17005687634421854,East,UK,False,4.385527204548966,quality good product product service average service poor excellent average
168,2020-01-07 23:00:00,190,342,C,sub_20,104.78437484202313,5,78.31771501063058,0.14214811684504192,West,Mexico,False,3.4943884779458374,good average good average product good quality good excellent
169,2020-01-08 00:00:00,899,297,B,sub_14,72.22459026315803,12,111.76368578657802,0.16189594676442134,West,France,False,3.8951503766269817,service average product poor
170,2020-01-08 01:00:00,601,287,C,sub_6,112.40405299092843,8,185.6868116748085,0.2221124564158822,Central,Canada,False,4.300749789759192,service quality service excellent product poor average
171,2020-01-08 02:00:00,348,433,D,sub_20,211.44475979294884,5,54.59624688793229,0.23376927430709016,Central,USA,False,2.3354268676565733,quality product quality product good excellent service poor service
172,2020-01-08 03:00:00,844,397,E,sub_4,141.26818733459257,1,85.55150558247625,0.35394460894408414,South,USA,False,3.627769197614255,product poor average service average
173,2020-01-08 04:00:00,538,489,B,sub_12,195.06432932138287,4,63.122940563756316,0.34268568024579593,West,Germany,False,2.737232633001832,service product excellent quality service
